query_idx,ef_true,recall_at_ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0
2457,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
7307,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
2758,150,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
324,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
7680,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
275,100,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.6
7328,800,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
7044,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
7289,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
5305,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
6347,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
9447,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8426,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
4860,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
7659,200,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.6
1335,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
4069,250,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
6039,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
1714,100,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.6
7965,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
2642,350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
1712,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
1004,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9971,100,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.4
8948,50,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.7
9647,50,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.5
1773,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
1568,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
2546,250,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
6123,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
8873,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
4273,550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
6751,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
183,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8538,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1883,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
6875,50,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.3
7046,50,1.0,0.3,0.3,0.3,0.4,0.4,0.6,0.8
549,700,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
1679,500,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
5357,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
1511,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
8223,100,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7578,200,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
7435,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
9276,300,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.7
3984,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
2993,50,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.5
3034,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
4473,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
5516,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
5572,50,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5530,200,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
7580,600,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
8963,600,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.5
2234,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
2560,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6852,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.5
9973,450,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6431,550,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7700,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
3879,50,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.7
8469,900,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
6754,50,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.5
9583,50,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
9557,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9013,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
6555,200,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
8256,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8122,50,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.8
6092,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
7088,1300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
4864,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
3743,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.3
8415,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9364,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.7
8674,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
6099,150,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
6790,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
6506,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
5822,200,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
4565,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
8676,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
4185,150,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
8253,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
1295,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
4929,250,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
3839,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
1189,100,1.0,0.1,0.2,0.2,0.2,0.2,0.4,0.5
2387,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6534,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
659,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
764,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.7
5716,50,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
7231,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.6
7533,50,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4943,1000,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
7257,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1045,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
232,400,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
5944,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.6
4648,200,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
250,200,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
9068,150,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
1232,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
787,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
5965,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
357,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
8215,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4968,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
6768,250,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
8,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
1422,50,1.0,0.3,0.3,0.4,0.4,0.6,0.7,0.9
8210,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
1581,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
8744,200,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
5547,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
545,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
1962,50,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
1927,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7883,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
1187,50,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
6267,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4820,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
2675,150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
6231,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
1237,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
8820,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.6
3945,500,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
6466,50,1.0,0.3,0.4,0.4,0.5,0.6,0.7,0.8
2930,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
7358,400,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
4509,250,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
2986,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
886,200,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
8288,50,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7360,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
9020,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
4394,350,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3
2114,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
1421,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
7558,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
7613,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1283,650,1.0,0.1,0.1,0.1,0.1,0.2,0.7,0.9
9201,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.8
9112,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4976,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
3671,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
834,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
7789,200,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
5638,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
5582,100,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.8
2128,50,1.0,0.3,0.3,0.3,0.4,0.4,0.6,0.7
6909,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4112,150,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.4
448,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
8925,350,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.7
8321,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9211,50,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.6
1760,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
5830,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
4500,550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
860,150,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.6
3159,200,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
8037,50,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5
781,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.6
9151,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.3
268,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
823,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3910,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
4121,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
2250,350,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
2554,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.5
4256,50,1.0,0.4,0.4,0.5,0.5,0.5,0.6,0.7
6640,50,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
552,450,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
3364,150,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
4449,450,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3
6705,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
4398,250,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
4600,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
8894,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
7190,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4703,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
9484,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7427,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
911,50,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
7314,50,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
3352,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
106,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
5035,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
2858,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
5618,50,1.0,0.5,0.6,0.6,0.6,0.7,0.8,0.8
4353,100,1.0,0.1,0.1,0.1,0.1,0.2,0.5,0.8
8131,50,1.0,0.3,0.3,0.4,0.4,0.4,0.5,0.6
3024,1350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
4963,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
2167,150,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.3
9246,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
3534,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
9274,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
3009,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
387,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
8608,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
6325,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.7
8411,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
4965,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.5
4983,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
5706,850,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
1204,50,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
3048,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6270,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
1110,50,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
45,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
957,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
752,100,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4
8574,650,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
3415,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
6189,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
7412,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
1920,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4783,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
6233,50,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.7
6490,50,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
2147,800,1.0,0.1,0.1,0.1,0.1,0.1,0.3,0.4
7423,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
8141,300,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.5
1107,50,1.0,0.4,0.5,0.5,0.5,0.6,0.6,0.7
7179,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
964,100,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
6230,100,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.4
8635,50,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
2734,250,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
5578,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.8
6999,100,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.6
3110,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4925,650,1.0,0.1,0.1,0.1,0.1,0.2,0.5,0.8
7771,200,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
5184,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
2947,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
931,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
1809,3000,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
3580,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
6502,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
7481,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
4531,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
970,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.6
1812,50,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
4902,50,1.0,0.4,0.4,0.5,0.5,0.6,0.7,0.8
4655,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6786,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
8628,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
9892,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
5840,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8144,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7701,250,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
8279,50,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
2270,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
1294,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
8857,2800,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
9788,100,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.7
9219,400,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
8731,150,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.3
9239,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
9180,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
7142,50,1.0,0.2,0.2,0.2,0.3,0.3,0.3,0.4
7369,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
8964,250,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.7
8907,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
3105,50,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
7320,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4248,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
575,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
8542,50,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.7
4140,50,1.0,0.2,0.2,0.2,0.3,0.3,0.3,0.4
153,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
4063,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
2243,400,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
9380,50,1.0,0.3,0.3,0.3,0.4,0.4,0.6,0.7
8847,400,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
5356,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
5000,350,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
8530,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
5838,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7661,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
5679,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9890,100,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
1460,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.7
2431,50,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4
2132,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6633,550,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
1095,150,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.5
216,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
8056,50,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.6
117,50,1.0,0.3,0.3,0.4,0.4,0.4,0.5,0.7
6561,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
4899,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
9729,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
8231,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6419,50,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6
5579,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7835,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
78,50,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
3532,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7467,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
1858,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
4617,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
5158,800,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
9519,2650,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
9147,1550,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.5
9976,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
2886,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
4084,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
4901,50,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.7
4029,50,1.0,0.2,0.2,0.2,0.3,0.4,0.8,0.9
6939,550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6714,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
8704,50,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
213,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
6007,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
9855,150,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
4869,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
6152,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.4
9328,150,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
4912,1350,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.5
4309,400,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6836,2050,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
9862,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
9129,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
4100,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3202,150,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
6950,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6288,50,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7556,50,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.9
7116,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
9736,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
4811,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.5
3409,350,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
7488,1300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6607,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1719,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
1381,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
920,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
2828,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
7614,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
4085,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
6067,200,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
611,50,1.0,0.6,0.6,0.6,0.6,0.7,0.7,0.7
9574,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
8119,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
6403,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.6
7496,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9838,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3665,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
7368,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
5731,350,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
4745,50,1.0,0.3,0.4,0.4,0.4,0.5,0.6,0.8
783,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
5326,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
9568,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4117,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
4087,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
7037,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
3973,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7073,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
3627,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
6050,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
2727,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
1598,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
6119,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6825,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
2454,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
2012,50,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
9224,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
6954,50,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.6
7604,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
